Timestamp,Household_ID,Region,Energy_Consumption_kWh,Voltage_V,Current_A,Solar_Generation_kWh,EV_Charging_kWh,Temperature_C,Humidity_Percent,Grid_Load_Percent,Fault_Flag,Maintenance_Status,Electricity_Cost_EUR
7/9/2025 20:00,HH_385,South,3.78,229.99,17.61,4.75,3.33,24.84,82.34,82.68,0,Good,1.53
7/9/2025 21:00,HH_825,North,4.14,242.41,11.97,2.38,5.3,25.56,56.64,97.94,0,Good,4.25
7/9/2025 22:00,HH_578,South,3.82,242.07,13,0,1.69,36.93,39.75,35.55,0,Good,1.83
7/9/2025 23:00,HH_511,East,3.77,244.19,33.15,2.9,4.96,39.86,67.32,26.69,0,Good,3.75
7/10/2025 0:00,HH_907,East,5.86,244.07,22.33,0,8.38,27.41,84.86,47.98,0,Good,1.13
7/10/2025 1:00,HH_558,South,0.54,242.56,37.34,7.37,2.04,7.92,74.56,96.66,0,Good,2.41
7/10/2025 2:00,HH_30,South,6.1,242.07,38.06,1.07,5.38,34.59,26.48,82.63,0,Warning,2.82
7/10/2025 3:00,HH_197,East,0.62,236.14,39.67,2.68,0,-2.79,45.62,56.34,0,Good,2.29
7/10/2025 4:00,HH_263,North,5.31,240.32,6.13,3.52,10.07,5.4,80.95,27.45,0,Good,3.91
7/10/2025 5:00,HH_408,South,4.05,244.22,35.98,2.42,4.81,35.38,51.37,43.7,0,Good,3.34
7/10/2025 6:00,HH_95,South,1.48,236.64,12.49,2.42,2.76,6.53,94.9,90.95,0,Good,2.95
7/10/2025 7:00,HH_944,West,2.11,241.88,25.54,3.84,3.11,4.93,45.65,32.32,0,Good,1.23
7/10/2025 8:00,HH_990,West,0.99,244.28,35.24,6.05,2.47,1.22,88.06,72.34,0,Good,2.67
7/10/2025 9:00,HH_43,North,2.04,238.38,4.62,4.54,2.62,33.66,54.46,69.05,0,Good,3.55
7/10/2025 10:00,HH_762,East,0.44,247.82,6.92,5.96,0,17.5,90.2,44.85,0,Good,4.72
7/10/2025 11:00,HH_847,North,4.76,242.87,29.59,0.91,3.71,25.37,51.6,67.24,0,Warning,0.78
7/10/2025 12:00,HH_36,North,1.22,232.11,14.52,3.63,3.58,5.76,55.13,78.98,0,Warning,4.35
7/10/2025 13:00,HH_458,North,5.5,240.48,26.55,3.31,5.47,29.11,60.56,24.72,0,Good,0.69
7/10/2025 14:00,HH_129,South,1.31,236.1,5.45,3.7,2.43,29.2,22.98,83.77,1,Good,3.44
7/10/2025 15:00,HH_519,East,2.36,234.9,38.92,5.75,1.69,9.07,26.3,56.82,0,Good,3.24
7/10/2025 16:00,HH_44,East,4.11,235.22,20.55,2.56,3.98,13.48,84.09,37.77,0,Good,4.39
7/10/2025 17:00,HH_61,South,3.44,249.56,34.95,2.19,0,4.44,39.89,63.14,1,Warning,0.39
7/10/2025 18:00,HH_538,North,3.02,236.02,27.32,4.07,4.43,38.95,67.04,24.72,0,Good,4.44
7/10/2025 19:00,HH_363,West,3.27,239.27,38.12,0,0,24.05,39.5,87.33,0,Warning,1.7
7/10/2025 20:00,HH_875,South,3.7,241.64,23.25,2.53,7.36,37.05,46.41,99.37,0,Warning,2.45
7/10/2025 21:00,HH_121,North,2.84,236.48,12.95,2.73,6.05,8.65,65.32,74.21,0,Good,4.3
7/10/2025 22:00,HH_497,North,4.01,235.88,24.93,1.16,1.22,30.19,45.4,45.45,0,Critical,2.78
7/10/2025 23:00,HH_158,North,3.2,236.89,39.88,5.11,5.98,29.46,74.44,91.42,0,Good,1.76
7/11/2025 0:00,HH_257,North,3.04,237.09,32.8,0.88,4.33,26.12,58.74,44.95,0,Good,3.92
7/11/2025 1:00,HH_575,West,2.22,242.65,18.74,2.73,0.97,38.45,76.76,48.92,1,Good,0.43
7/11/2025 2:00,HH_271,West,0.2,235.73,32.84,3.59,0,12.71,36.05,93.78,0,Good,3.38
7/11/2025 3:00,HH_959,South,1.28,247.68,28.41,5.71,4.95,0.88,68.37,69.64,0,Good,0.11
7/11/2025 4:00,HH_311,North,3.94,238.93,37.61,2.98,1.62,25.23,43.5,50.42,0,Warning,0.29
7/11/2025 5:00,HH_313,South,2.26,248.11,15.23,4.87,7.28,27.82,46.49,55.37,0,Good,4.82
7/11/2025 6:00,HH_117,North,3.35,239.69,2.57,4.4,4.04,20.88,33.99,74.41,0,Good,2.42
7/11/2025 7:00,HH_788,West,3.18,232.57,4.37,3.25,1.9,4.31,29.64,72.23,1,Good,0.39
7/11/2025 8:00,HH_918,South,4.71,236.84,30.93,0.82,9.39,17.7,86.1,49.09,0,Good,4.46
7/11/2025 9:00,HH_345,East,4.47,242.67,27.96,0.13,5.73,9.05,90.97,29.55,0,Good,0.69
7/11/2025 10:00,HH_178,South,2.3,234.79,29.6,3.21,0,14.24,49.52,53.68,0,Good,0.27
7/11/2025 11:00,HH_117,East,2.77,239.8,27.04,1.91,2.54,24.03,77.26,73.6,0,Good,2.02
7/11/2025 12:00,HH_676,South,1.8,241.75,18.83,4.84,0,28.53,80.26,41.27,0,Good,0.9
7/11/2025 13:00,HH_755,West,3.52,241.88,3.66,4.49,1.6,5.45,30.64,90.74,0,Warning,0.48
7/11/2025 14:00,HH_165,East,4.4,242.86,33.59,2.63,3.57,13.24,90.43,47.15,0,Good,1.2
7/11/2025 15:00,HH_174,West,3.94,241.18,8.05,0.68,5.06,7.11,80.62,36.38,0,Warning,0.4
7/11/2025 16:00,HH_631,South,1.78,234.98,39.6,4.02,4.78,3.94,79.22,53.62,0,Good,1.99
7/11/2025 17:00,HH_749,West,4.55,238.63,9.01,0.96,7.23,30.25,89.34,39.01,0,Good,4.55
7/11/2025 18:00,HH_155,North,4.77,240.06,4.27,1.48,5.91,35.92,46.47,56.38,0,Critical,1.41
7/11/2025 19:00,HH_659,East,4.43,242.23,15.65,1.04,5.72,11.66,86.5,27.1,0,Good,3.7
7/11/2025 20:00,HH_595,North,4.28,236.33,13.69,2.72,4.6,28.81,94.85,55,0,Good,0.48
7/11/2025 21:00,HH_784,East,4.7,239.79,39.09,5.34,7.86,35.36,37.35,79.09,0,Good,0.27
7/11/2025 22:00,HH_510,West,4.24,249.57,16.39,2.99,3.05,33.08,29.11,42.58,0,Good,1.2
7/11/2025 23:00,HH_310,West,1.05,244.66,2.82,2.11,3.13,3.23,28.16,98.74,0,Good,3.61
7/12/2025 0:00,HH_725,North,4.66,244.41,39.5,0,0,38.03,48.31,34.78,0,Good,1.19
7/12/2025 1:00,HH_737,North,2.42,239.71,31.67,4.1,7.17,11.95,80.66,47.47,1,Good,0.6
7/12/2025 2:00,HH_234,South,3.52,240.95,39.92,1.44,3.77,10.27,76.31,59.36,0,Warning,2.02
7/12/2025 3:00,HH_351,North,3.61,240.08,13.38,3.24,12.8,-2.19,34.8,87.47,0,Good,3.26
7/12/2025 4:00,HH_162,East,1.25,242.41,5.59,2.29,2.78,16.88,60.1,54.78,0,Good,3.62
7/12/2025 5:00,HH_591,East,0.99,233.83,16.51,4.68,4.27,-0.09,47.12,78.85,0,Good,0.61
7/12/2025 6:00,HH_691,East,4.69,236.01,6.46,2.69,5.64,6.18,82.39,21.2,0,Critical,0.83
7/12/2025 7:00,HH_292,South,2.36,232.98,6.73,2.88,0.69,9.26,80.31,22.05,0,Good,0.14
7/12/2025 8:00,HH_127,South,3.35,243.74,36.2,3.97,5.08,31.4,80.76,23.04,0,Critical,4.68
7/12/2025 9:00,HH_693,East,4.35,243.64,39.76,7.21,4.1,34.4,59.39,21.85,0,Good,2.21
7/12/2025 10:00,HH_602,North,2.75,236.76,39.78,4.78,3.09,8.61,80.56,36.36,0,Good,0.1
7/12/2025 11:00,HH_94,West,5.22,236.48,18.1,2.82,7.52,33.64,75,67.67,0,Good,3.23
7/12/2025 12:00,HH_446,South,3.16,243.67,10.33,3.01,1.29,33.58,59.36,83.23,0,Good,3.56
7/12/2025 13:00,HH_927,North,2.19,243.55,7.71,1.95,4.82,29.41,77.96,65.41,0,Good,1.69
7/12/2025 14:00,HH_89,South,3.33,248.12,15.9,1.1,8.36,1.6,48.26,26.5,0,Good,0.22
7/12/2025 15:00,HH_388,South,1.55,235.89,24.36,1.89,1.88,26.06,78.49,76.29,0,Good,4.97
7/12/2025 16:00,HH_780,West,4.78,239.43,30,1.46,3.11,37.53,66.75,64.24,0,Good,1.54
7/12/2025 17:00,HH_249,South,3.94,240.62,21.14,4.31,11.04,25.71,84.64,45.3,0,Good,0.5
7/12/2025 18:00,HH_181,South,3.3,242.83,33.87,0.86,5.42,9.92,86.92,34.14,0,Good,4.81
7/12/2025 19:00,HH_61,West,1.51,244.84,36.87,5.67,2.48,17.53,49.15,26.48,0,Good,1.15
7/12/2025 20:00,HH_147,East,2.25,239.41,35.54,4.5,6.41,24.06,41.59,59.58,0,Good,3.26
7/12/2025 21:00,HH_631,South,3.97,241.1,15.4,3.04,2.3,17.98,41.01,87.29,0,Critical,2.53
7/12/2025 22:00,HH_696,South,3.32,238.43,38.07,3,0,0.4,44.46,28.05,0,Good,3.94
7/12/2025 23:00,HH_777,East,2.54,232.8,37,1.89,8.12,9.04,23.8,28.49,0,Good,0.63
7/13/2025 0:00,HH_281,East,3.93,235.77,17.05,3.54,0.69,31.11,89.84,41.96,0,Good,3.84
7/13/2025 1:00,HH_566,East,5.37,237.66,17.43,5.18,11.36,33.76,29.3,50.4,0,Warning,2.25
7/13/2025 2:00,HH_112,East,3.6,242.8,4.04,1.59,2.53,1.18,85.85,99.44,0,Warning,0.79
7/13/2025 3:00,HH_687,North,5.06,229.47,37.54,0,10.4,37.86,56.57,63.15,0,Good,3.3
7/13/2025 4:00,HH_297,East,0.3,242.88,4.45,4.41,0,9.8,87.53,86.24,0,Good,4.54
7/13/2025 5:00,HH_691,East,5.22,242.91,20.15,3.65,7.08,24.8,89.94,38.04,0,Good,1.7
7/13/2025 6:00,HH_562,East,5.61,237.72,29.14,0.76,5.5,28.83,81.59,92.8,0,Good,3.86
7/13/2025 7:00,HH_117,North,4.45,249.52,35.31,1.53,6.51,31.54,50.52,79.51,1,Good,0.83
7/13/2025 8:00,HH_903,West,6.48,241.27,23.27,1.28,6.9,37.56,50.93,46.74,0,Warning,4.96
7/13/2025 9:00,HH_27,East,3.23,241.2,27.62,1.55,2.51,9.08,92.48,80.35,0,Good,3.55
7/13/2025 10:00,HH_432,North,1.9,239.19,28.7,2.35,0.07,33.63,45.26,90.92,0,Good,2.81
7/13/2025 11:00,HH_879,South,2.24,230.86,1.62,2.47,3.85,0.93,50.84,48.76,0,Warning,2.41
7/13/2025 12:00,HH_311,West,2.43,236.75,37.76,1.7,4.67,26.73,41.81,86.53,0,Warning,3.3
7/13/2025 13:00,HH_703,North,4.3,236.04,15.04,1.48,2.58,28.39,58.53,55.61,1,Good,3.96
7/13/2025 14:00,HH_875,East,5.21,243.3,7.92,2.54,4.83,25.5,65.78,79.63,0,Warning,0.7
7/13/2025 15:00,HH_390,West,3.16,237.37,19.46,3.34,4.99,6.35,69.73,43.55,0,Warning,3.34
7/13/2025 16:00,HH_675,North,3.9,241.51,29.61,2.37,1.27,34.29,31.89,75.27,0,Good,4.6
7/13/2025 17:00,HH_928,North,3.61,231.9,33.27,5.32,5.18,2.6,45.99,90.09,0,Good,1.44
7/13/2025 18:00,HH_462,North,1.48,246.82,29.06,4.02,3.2,-2.59,94.7,58.37,0,Warning,3.89
7/13/2025 19:00,HH_6,North,2.73,243.58,16.61,0,1.9,27.29,25.37,82.28,0,Good,0.62
7/13/2025 20:00,HH_703,North,2.93,239.88,27.58,4.05,6.36,16.4,47.92,64.55,0,Warning,4.51
7/13/2025 21:00,HH_530,North,3.42,237.59,17.84,4.21,1.67,33.21,35.89,87.93,0,Good,0.29
7/13/2025 22:00,HH_159,North,3.81,244.17,39.49,2.13,2.63,12.25,41.13,38.97,0,Critical,0.14
7/13/2025 23:00,HH_308,North,2.44,237.41,39.86,0.01,4.22,2.57,55.04,21.87,0,Good,1.95
7/14/2025 0:00,HH_656,South,4.74,237.37,10.74,3.02,8.12,32.64,93.99,73.62,0,Good,2.7
7/14/2025 1:00,HH_952,South,3.83,238.85,19.85,2.98,4.58,19.7,80.93,82.17,0,Good,2.33
7/14/2025 2:00,HH_195,East,2.09,247.32,23.48,0.76,5.58,3.51,38.05,26.28,0,Critical,0.99
7/14/2025 3:00,HH_479,East,3.65,236.86,25.81,0.1,3.11,27.42,30.31,72.69,0,Good,4.03
7/14/2025 4:00,HH_230,East,1.52,243.4,17.92,2.82,3.76,18,65.46,36.83,0,Good,3.55
7/14/2025 5:00,HH_506,East,3.15,236.15,21.45,2.53,3.85,22.19,85.72,99.18,0,Good,4.4
7/14/2025 6:00,HH_702,East,4.08,229.45,22.62,2.17,4.88,15.74,35.02,82.63,0,Critical,0.2
7/14/2025 7:00,HH_337,East,2.67,241.97,16.13,2.83,3.11,32.29,34.64,32.37,0,Good,1.79
7/14/2025 8:00,HH_692,South,6.35,235.67,13.5,0.79,8.02,32.33,71.31,58,0,Warning,1.07
7/14/2025 9:00,HH_133,South,2.63,238.52,25.75,2.13,2.88,26.92,42.29,83.01,0,Good,3.22
7/14/2025 10:00,HH_949,South,0.56,244.2,18.24,4.07,0,-0.26,23.11,61.74,0,Good,4.88
7/14/2025 11:00,HH_720,North,5.86,235.45,38.91,2.3,12.23,32.75,42.69,98.3,0,Good,1.55
7/14/2025 12:00,HH_657,North,4.74,237.92,15.65,0,3.02,25.2,35.8,54.61,0,Good,4.29
7/14/2025 13:00,HH_159,East,2.93,243.21,8.64,2.05,7.94,26.37,44.57,90.95,0,Warning,4.35
7/14/2025 14:00,HH_272,West,3.57,237.71,17.64,0.86,8.21,11.33,81.09,27.39,0,Good,1.5
7/14/2025 15:00,HH_953,South,5.13,240.44,26.62,3.53,6.84,34.57,70.5,63.92,0,Good,0.48
7/14/2025 16:00,HH_533,West,2.67,239.27,18.23,3.64,3.41,27.64,40.98,99.62,0,Good,4.34
7/14/2025 17:00,HH_681,East,1.96,239.28,12.14,0,4.86,0.07,50.65,74.29,0,Good,4.03
7/14/2025 18:00,HH_295,South,1.03,238.96,20.31,4.52,0.18,13.35,36.04,32.31,0,Good,3.15
7/14/2025 19:00,HH_805,West,6.94,242.23,18.43,0.78,9.97,34.89,61.52,72.85,0,Good,1.98
7/14/2025 20:00,HH_937,South,3.33,230.45,37.82,6.12,1.44,-2.88,36.97,54.03,0,Warning,1.16
7/14/2025 21:00,HH_821,West,2.47,238.67,1.74,2.9,3.24,38.26,89.54,76.33,0,Warning,1.71
7/14/2025 22:00,HH_330,East,3.94,236.07,16.4,0.51,4.3,25.56,40.23,48.11,0,Warning,0.62
7/14/2025 23:00,HH_800,East,1.95,243.4,14.3,0.72,3.68,23.41,73.4,59.55,0,Warning,4.15
7/15/2025 0:00,HH_281,North,2.83,245.96,9.71,3.7,2.03,7.18,49.55,37.37,0,Good,0.78
7/15/2025 1:00,HH_437,West,2.24,239.9,22.3,2.22,8.18,6.2,87.02,32.88,0,Good,0.76
7/15/2025 2:00,HH_64,South,3.23,239.17,24.95,2.81,6.85,37.39,43.66,43.88,0,Good,4.45
7/15/2025 3:00,HH_929,West,3.53,242.5,1.4,6.23,4.97,8.42,21.19,82.07,0,Good,3.48
7/15/2025 4:00,HH_359,North,2.01,240.63,27.37,1.6,2.8,29.9,27.96,83.47,0,Good,1.36
7/15/2025 5:00,HH_229,North,2.9,239.21,15.92,3.12,7.19,12.69,25.09,63.48,0,Good,1.44
7/15/2025 6:00,HH_614,North,3.63,241.21,37,5.84,2.61,1.27,43.25,34.94,0,Good,4.35
7/15/2025 7:00,HH_806,North,5.6,238.32,30,3.54,8.71,-4.52,70.43,84.73,0,Good,2.98
7/15/2025 8:00,HH_247,South,2.15,243.59,21.04,0,4.33,19.49,58.71,89.36,0,Good,2.15
7/15/2025 9:00,HH_92,South,5.3,248.75,38.11,4.01,7.69,38.91,38.68,28.19,0,Warning,4.5
7/15/2025 10:00,HH_847,North,3.27,239.13,27.81,0.67,3.66,11.61,94.91,53.14,0,Good,1.11
7/15/2025 11:00,HH_648,South,2.26,242.14,32.51,5.81,4.21,11.07,24.93,64.08,0,Warning,2.77
7/15/2025 12:00,HH_1,North,5.45,230.15,38.3,1.35,7.68,10.48,66.74,84.47,0,Good,4.66
7/15/2025 13:00,HH_970,East,4.58,231.3,35.72,8,10.58,18.42,80.12,70.57,0,Good,2.45
7/15/2025 14:00,HH_315,North,4.46,241.1,3.76,5.93,8.68,14.83,91.85,52.96,0,Good,1.54
7/15/2025 15:00,HH_291,East,4.06,238.15,9.2,1.41,6.63,34.6,46.58,57.09,0,Good,4.97
7/15/2025 16:00,HH_246,North,3.01,236.39,25.55,3.04,5.77,17.75,62.76,54.32,0,Good,2.67
7/15/2025 17:00,HH_240,North,2.15,242.24,7.28,4.51,2.48,17.85,38.88,30.15,0,Good,2.11
7/15/2025 18:00,HH_481,South,2.08,238.55,19.13,4.57,4.89,1.23,22.52,82.88,0,Good,1.72
7/15/2025 19:00,HH_272,East,2.1,242.22,19.73,3.88,1.26,39.22,58.83,25.13,0,Good,1.67
7/15/2025 20:00,HH_654,South,1.4,240.62,19.06,5.5,5.13,6.25,64.3,74.88,0,Critical,0.88
7/15/2025 21:00,HH_517,North,2.05,243.74,33.08,2.75,5.32,-1.7,40.64,32.25,0,Good,3.92
7/15/2025 22:00,HH_848,East,1.26,239.34,20.09,2.27,0,24.84,37.42,53.54,0,Good,2.05
7/15/2025 23:00,HH_789,North,2.17,239.9,34.88,2.31,4.12,21.79,41.07,29.69,0,Good,2.88
7/16/2025 0:00,HH_314,East,2,238.55,31.17,4.72,5.24,13.68,59.32,67.3,0,Warning,3.41
7/16/2025 1:00,HH_569,West,2.47,237.66,26.06,3.73,3.75,14,71.04,92.1,0,Good,2.67
7/16/2025 2:00,HH_139,East,3.84,242.22,23.54,3.58,5.07,30.33,74.05,68.7,0,Good,1.6
7/16/2025 3:00,HH_498,West,0.89,235.32,10.06,4.59,0,3.81,40.78,51.45,0,Good,3.91
7/16/2025 4:00,HH_327,North,5.05,245.27,30.95,0,1.67,31.91,84.22,95.03,0,Good,2.71
7/16/2025 5:00,HH_121,North,4,235.1,32.37,3.62,7.1,24.19,56.39,43.72,0,Good,0.8
7/16/2025 6:00,HH_392,South,3.74,238.35,20.09,3.44,4,13.85,61.11,40.48,0,Good,1.29
7/16/2025 7:00,HH_465,West,4.04,237.94,9.59,6.34,5.02,15.61,37.12,77.22,0,Good,1.13
7/16/2025 8:00,HH_990,South,1.66,242.85,30.64,0,2.36,6.55,48.74,96.55,1,Good,2.43
7/16/2025 9:00,HH_910,West,2.8,246.11,32.21,6.11,4.06,28.85,23.87,82.27,0,Warning,0.53
7/16/2025 10:00,HH_177,North,1.54,241.55,23.12,3.15,0,18.08,63.3,50.87,0,Warning,3.18
7/16/2025 11:00,HH_364,South,2.78,247.75,28.19,3.98,6.54,9.44,76.17,42.02,0,Good,4.35
7/16/2025 12:00,HH_498,West,2.08,236.53,31.17,6.35,9.42,21.82,60.76,57.08,0,Good,3.41
7/16/2025 13:00,HH_161,South,4.52,238.66,12.37,4.12,0.8,39.81,44.49,79.26,0,Good,1.4
7/16/2025 14:00,HH_664,North,0.62,233.06,12.03,3.8,1.18,14.59,82.61,42.44,1,Good,2.41
7/16/2025 15:00,HH_967,West,6.11,234.44,28.61,3.48,5.32,36.43,24.32,87.14,0,Critical,1.42
7/16/2025 16:00,HH_550,East,5.01,244.65,20.98,2.03,8.42,10.53,38.66,70.91,0,Good,1.76
7/16/2025 17:00,HH_335,West,3.09,238.99,20.98,2.94,3.99,-2.54,23.75,58.65,0,Good,3.71
7/16/2025 18:00,HH_50,North,0.88,237.63,38.39,1.57,0.31,4.19,49.48,27.23,0,Good,2.93
7/16/2025 19:00,HH_747,West,2.71,235.55,32.17,2.91,3.37,13.84,38.78,53.64,0,Good,1.04
7/16/2025 20:00,HH_89,South,1.64,243.4,10.99,0,0.91,4.88,71.19,39.17,0,Good,3.72
7/16/2025 21:00,HH_576,North,1.3,237.94,16.85,3.86,1.99,-4.99,25.89,60.73,0,Good,4.93
7/16/2025 22:00,HH_893,North,5.06,234.23,33.37,2.76,3.09,36.18,22.53,72.31,0,Good,3.91
7/16/2025 23:00,HH_721,East,2.82,240.12,3.86,2.33,1.21,32.97,61.47,45.45,1,Warning,2.31
7/17/2025 0:00,HH_225,East,2.65,242.54,13.52,3.44,1.67,28.4,76,85.03,0,Good,1.19
7/17/2025 1:00,HH_386,South,4.49,239.18,14.25,0.13,4.22,2.55,55.13,89.38,0,Good,1.48
7/17/2025 2:00,HH_167,South,0.94,237.37,16.22,6.86,4.65,0.42,41.1,38.88,0,Warning,0.41
7/17/2025 3:00,HH_714,West,2.16,240.29,11.11,2.79,0,-1.96,57.39,22.23,0,Good,1.59
7/17/2025 4:00,HH_654,South,4.02,233.17,26.03,2.71,5.19,27.58,45.37,33.72,0,Good,3.29
7/17/2025 5:00,HH_908,South,3.89,243.25,16.41,1.07,2.85,36.8,42.22,56.29,0,Good,3.7
7/17/2025 6:00,HH_337,South,4.49,241.87,22.15,3.05,6.16,14.37,53.54,73.81,0,Warning,2.79
7/17/2025 7:00,HH_590,West,4.52,245.07,11.63,5.77,6.34,0.36,66.05,67.73,0,Good,4.45
7/17/2025 8:00,HH_435,North,1.96,235.81,34.59,5.07,2.37,18.06,63.4,66.62,0,Good,0.93
7/17/2025 9:00,HH_522,North,2.85,232.13,9.03,4.71,5.84,10.7,28.12,38.5,0,Good,2.7
7/17/2025 10:00,HH_248,West,2.02,232.56,35.22,4.09,1.49,11.87,36.37,32.84,0,Good,0.69
7/17/2025 11:00,HH_44,South,4.92,235,7.98,2.28,7.97,22.96,20.53,22.85,0,Good,1.36
7/17/2025 12:00,HH_487,East,3.81,233.99,15.44,0.1,1.6,27.34,52.86,54.47,0,Warning,4.62
7/17/2025 13:00,HH_808,West,2.15,242.62,31.39,2.6,5.06,-0.02,77.76,44.1,0,Warning,4.77
7/17/2025 14:00,HH_477,East,1.2,237.55,20.21,2.53,3.44,-3.4,51.07,63.86,0,Good,0.81
7/17/2025 15:00,HH_109,South,4.87,238.77,10.25,5.1,0.95,39.74,94.95,68.18,0,Good,2.2
7/17/2025 16:00,HH_700,North,2.55,236.98,26.87,3.62,6.7,5.47,76.28,43.04,0,Warning,3.79
7/17/2025 17:00,HH_70,East,2.34,239.14,5.98,6.22,2.16,-2.58,48.12,64.25,0,Good,3.41
7/17/2025 18:00,HH_744,East,2.59,243.31,9.4,5.39,0,3.54,92.99,68.69,0,Good,3.5
7/17/2025 19:00,HH_543,East,1.24,247.73,11.01,2.09,0,-3.25,68.05,90.4,0,Good,3.09
7/17/2025 20:00,HH_805,East,3.07,244.47,23.79,0,1.37,12.63,88.96,31.71,0,Warning,1.01
7/17/2025 21:00,HH_969,North,2.93,240.15,22.54,5.77,8.13,31.11,26.55,50.72,0,Critical,3.98
7/17/2025 22:00,HH_698,North,4.98,238.51,21.26,5.72,7.77,10.36,61.82,45.43,0,Good,3.23
7/17/2025 23:00,HH_683,East,1.12,246.04,4.8,0.27,1.84,14.99,88.13,40.39,0,Good,2.71
7/18/2025 0:00,HH_109,West,2.28,235.3,31.42,6.02,2.88,25.4,68.81,54.03,1,Good,0.48
7/18/2025 1:00,HH_609,North,2.47,239.92,6.14,3.76,2.61,17.9,94.12,95.4,0,Warning,0.94
7/18/2025 2:00,HH_839,North,3.87,234.18,37.61,3.32,0,33.77,94.68,87.45,0,Good,3.86
7/18/2025 3:00,HH_550,South,1.4,245.85,3.54,6.23,1.15,33.97,79.4,61.79,0,Warning,1.95
7/18/2025 4:00,HH_264,South,2.93,246.95,35.32,5.69,6.94,-4.55,40.91,51.94,0,Good,2.84
7/18/2025 5:00,HH_290,West,3.08,233.52,12.61,4.3,5.51,30.01,84.02,54.55,0,Good,4.37
7/18/2025 6:00,HH_145,West,2.2,233.16,28.29,3.95,4.82,15.73,72.76,40.21,0,Good,0.87
7/18/2025 7:00,HH_529,South,4.15,237.47,14,4.23,0,39.5,27.98,72.62,0,Good,0.97
7/18/2025 8:00,HH_94,South,1.26,242.79,29.08,2.2,4.3,16.75,49.08,41.13,0,Good,2.09
7/18/2025 9:00,HH_338,East,4.24,235.97,19.76,2.89,0,39.41,85.59,28.9,0,Good,3.41
7/18/2025 10:00,HH_565,South,5.51,236.24,21.54,1.2,6.53,28.96,73.08,45.68,0,Good,0.91
7/18/2025 11:00,HH_999,West,4.5,243.1,28.94,2.33,4.78,6.19,52.05,58.97,0,Warning,2.7
7/18/2025 12:00,HH_911,West,2.35,241.24,6.21,2.27,0,19.23,65.98,78.27,0,Good,3.49
7/18/2025 13:00,HH_832,South,5.19,239.51,11.39,1.73,8.85,39.65,90.26,58.98,0,Good,1.6
7/18/2025 14:00,HH_621,West,2.59,240.22,33.79,3.27,0,33.59,64.82,22.78,0,Warning,1.83
7/18/2025 15:00,HH_569,North,4.94,241.28,31.8,2.35,5.59,-0.62,37.08,76.35,0,Good,4.39
7/18/2025 16:00,HH_660,West,4.94,244.03,39.62,4,5.67,26.79,70.2,81.93,0,Good,0.99
7/18/2025 17:00,HH_61,East,2.19,244.17,1.9,0,0.28,10.55,39.96,28.25,0,Good,3.87
7/18/2025 18:00,HH_537,North,4.36,237.32,6.55,2.77,3.89,-4.69,66.43,77.7,0,Warning,0.99
7/18/2025 19:00,HH_78,North,2.89,239.38,14.16,3.26,0,13.16,68.34,72.54,0,Good,2.22
7/18/2025 20:00,HH_539,North,3.3,236.93,28.04,2.38,0,5.56,47.12,51.22,1,Good,3.67
7/18/2025 21:00,HH_431,South,3.64,242.03,13.31,2.66,0.8,31.85,75.55,83.71,0,Good,1.94
7/18/2025 22:00,HH_99,East,4.04,234.95,14.49,0,2.15,10.18,41.97,76.85,0,Good,0.48
7/18/2025 23:00,HH_540,South,5.53,234.27,9.87,3.71,5.93,32.24,21.1,65.54,0,Good,1.84
7/19/2025 0:00,HH_646,East,1.23,237.6,36.47,4.3,4.2,-4.97,46.3,81.01,0,Good,1.22
7/19/2025 1:00,HH_809,West,4.35,229.44,22.35,3.99,4.28,8.85,84.67,54.88,0,Good,0.84
7/19/2025 2:00,HH_315,West,1.15,221.63,7.23,5.08,0.96,5.85,63.26,68.71,0,Good,3.07
7/19/2025 3:00,HH_223,West,2.13,241.8,23.71,3.4,2.41,5.51,83.7,23.27,1,Good,0.28
7/19/2025 4:00,HH_846,North,2.98,242.23,7.22,3.96,1.21,-1.93,29.64,56.09,0,Good,4.25
7/19/2025 5:00,HH_189,West,2.41,234.95,11.6,3.31,0.33,3.42,34.47,68.41,0,Good,3.79
7/19/2025 6:00,HH_976,East,3.52,239.04,28.15,4.38,2.22,20,32.35,20.31,0,Good,3.8
7/19/2025 7:00,HH_305,North,2.96,247.25,30.57,0,4.22,8.11,78.88,51.75,0,Warning,3.73
7/19/2025 8:00,HH_876,South,2.2,239,17.89,1.21,2.28,13.78,65.91,62.73,0,Good,1.43
7/19/2025 9:00,HH_356,North,0.44,246.06,7.52,6.17,3.03,11.96,45.23,49.64,0,Good,0.72
7/19/2025 10:00,HH_773,South,4.79,236.34,9.25,0,6.08,34.42,78.55,48.99,0,Warning,4.96
7/19/2025 11:00,HH_480,South,4.51,240.58,22.04,2.72,2.5,35.74,52.65,88.67,0,Good,4.98
7/19/2025 12:00,HH_779,South,0.75,242.1,23.97,5.34,0,17.18,66.17,97.16,0,Good,4.75
7/19/2025 13:00,HH_854,North,3.12,237.22,34.88,2.81,5.69,9.86,84.1,27.73,0,Good,3.42
7/19/2025 14:00,HH_747,West,2.14,238.17,11.46,2.19,4.8,-0.19,51.89,92.86,0,Good,2.37
7/19/2025 15:00,HH_40,South,5.39,238.87,24.87,3.26,4.99,37.9,76.42,50.3,0,Good,1.07
